,RESELLER,GENDER,BRAND,LM_Ratings,LM_Positive
114074,Crazytime,Woman,Lacoste,156,0.98
114088,Crazytime,Man,Bisset,156,0.98
114115,Crazytime,Man,s.Oliver,156,0.98
114195,Crazytime,Man,Lacoste,156,0.98
114207,Crazytime,Woman,Skagen,156,0.98
114222,Crazytime,Unisex,Skagen,156,0.98
114241,Crazytime,Man,Drum Watch,156,0.98
114256,Crazytime,Woman,Armani Exchange,156,0.98
114257,Crazytime,Woman,Armani_AX,156,0.98
114290,Crazytime,Unisex,Armani Exchange,156,0.98
114347,Crazytime,Woman,GUESS,156,0.98
114447,Crazytime,Unisex,Guess,156,0.98
114448,Crazytime,Woman,DKNY,156,0.98
114450,Crazytime,Woman,Dkny,156,0.98
114997,Crazytime,Woman,Ted Baker,156,0.98
115001,Crazytime,Man,Ted Baker,156,0.98
115033,Crazytime,Woman,Juicy Couture,156,0.98
115078,Crazytime,Woman,Fossil,156,0.98
115086,Crazytime,Woman,FOSSIL,156,0.98
115124,Crazytime,Unisex,Fossil,156,0.98
115125,Crazytime,Unisex,FOSSIL,156,0.98
115329,Crazytime,Woman,Vostok Europe,156,0.98
115330,Crazytime,Woman,Vostok,156,0.98
115501,Crazytime,Unisex,Timex,156,0.98
115771,Crazytime,Unisex,Hugo Boss,156,0.98
115775,Crazytime,Woman,Daniel Wellington,156,0.98
115777,Crazytime,Woman,s.Oliver,156,0.98
115778,Crazytime,Woman,S.Oliver,156,0.98
115887,Crazytime,Woman,Liebeskind Berlin,156,0.98
115964,Crazytime,Unisex,Esprit,156,0.98
116027,Crazytime,Woman,Daisy Dixon,156,0.98
116269,Crazytime,Woman,Swiss Alpine Military,156,0.98
116371,Crazytime,Woman,Orient,156,0.98
116373,Crazytime,Woman,Rubicon,156,0.98
116376,Crazytime,Woman,Tommy Hilfiger,156,0.98
116424,Crazytime,Man,TOMMY HILFIGER,156,0.98
116508,Crazytime,Unisex,Tommy Hilfiger,156,0.98
116673,Crazytime,Unisex,Diesel,156,0.98
116763,Crazytime,Woman,Lorus,156,0.98
116824,Crazytime,Woman,ELLE,156,0.98
116970,Crazytime,Woman,Nautica,156,0.98
117113,Crazytime,Woman,Gino,156,0.98
117193,Crazytime,Unisex,ORIENT,156,0.98
117233,Crazytime,Woman,CASIO,156,0.98
117235,Crazytime,Unisex,Ferrari,156,0.98
117700,Crazytime,Man,LACOSTE,156,0.98
117853,Crazytime,Woman,Ice Watch,156,0.98
117930,Crazytime,Unisex,Lacoste,156,0.98
118005,Crazytime,Woman,Emporio Armani,156,0.98
118260,Crazytime,Woman,Sheen,156,0.98
118321,Crazytime,Man,Fila,156,0.98
118743,Crazytime,Man,Paul Hewitt,156,0.98
118744,Crazytime,Woman,Paul Hewitt,156,0.98
118901,Crazytime,Woman,Zeppelin,156,0.98
119049,Crazytime,Unisex,Nautica,156,0.98
119219,Crazytime,Woman,Roamer,156,0.98
119233,Crazytime,Man,BMW,156,0.98
119462,Crazytime,Woman,Pierre Cardin,156,0.98
119463,Crazytime,Man,Pierre Cardin,156,0.98
119690,E-Zegarek,Man,Swiss Military Hanowa,2,1.0
119698,E-Zegarek,Man,Sekonda,2,1.0
119699,E-Zegarek,Man,Police,2,1.0
119707,E-Zegarek,Man,Junghans,2,1.0
119717,E-Zegarek,Unisex,Junghans,2,1.0
119721,E-Zegarek,Woman,Junghans,2,1.0
119729,E-Zegarek,Man,Delbana,2,1.0
119755,E-Zegarek,Woman,Nixon,2,1.0
119757,E-Zegarek,Man,Nixon,2,1.0
119760,E-Zegarek,Unisex,Nixon,2,1.0
119765,E-Zegarek,Man,Star Wars,2,1.0
119776,E-Zegarek,Man,Sturmanskie,2,1.0
119798,E-Zegarek,Woman,Sturmanskie,2,1.0
119806,E-Zegarek,Man,Invicta,2,1.0
119813,E-Zegarek,Woman,Invicta,2,1.0
119824,E-Zegarek,Man,Emporio Armani,2,1.0
119825,E-Zegarek,Man,Orient,2,1.0
119827,E-Zegarek,Man,Vostok Europe,2,1.0
119832,E-Zegarek,Man,Vostok,2,1.0
119843,E-Zegarek,Man,Skagen,2,1.0
119849,E-Zegarek,Woman,Orient,2,1.0
119860,E-Zegarek,Man,Avi-8,2,1.0
119864,E-Zegarek,Man,Aviator,2,1.0
119875,E-Zegarek,Man,Glycine,2,1.0
119877,E-Zegarek,Man,Fossil,2,1.0
119884,E-Zegarek,Woman,Michael Kors,2,1.0
119886,E-Zegarek,Man,ORIENT,2,1.0
119902,E-Zegarek,Woman,Skagen,2,1.0
119931,E-Zegarek,Woman,Meller,2,1.0
119932,E-Zegarek,Man,Meller,2,1.0
119935,E-Zegarek,Unisex,Meller,2,1.0
119951,E-Zegarek,Woman,Cluse,2,1.0
119958,E-Zegarek,Woman,Fossil,2,1.0
120009,E-Zegarek,Woman,Vostok Europe,2,1.0
120010,E-Zegarek,Woman,Vostok,2,1.0
120074,E-Zegarek,Woman,Timex,2,1.0
120077,E-Zegarek,Man,Timex,2,1.0
120104,E-Zegarek,Woman,Kerbholz,2,1.0
120108,E-Zegarek,Man,Kerbholz,2,1.0
120125,E-Zegarek,Man,Diesel,2,1.0
120258,E-Zegarek,Man,Oris,2,1.0
120262,E-Zegarek,Man,Aerowatch,2,1.0
120366,E-Zegarek,Man,Roamer,2,1.0
120368,E-Zegarek,Woman,Roamer,2,1.0
120388,E-Zegarek,Woman,Thom Olson,2,1.0
120392,E-Zegarek,Unisex,Thom Olson,2,1.0
120420,Eztime,Man,Swiss Military Hanowa,9,1.0
120422,Eztime,Man,Swiss Alpine Military,9,1.0
120428,Eztime,Woman,Sekonda,9,1.0
120429,Eztime,Man,Police,9,1.0
120431,Eztime,Man,Timberland,9,1.0
120442,Eztime,Man,Scuderia Ferrari,9,1.0
120443,Eztime,Man,Ferrari,9,1.0
120454,Eztime,Woman,Versus,9,1.0
120463,Eztime,Man,Versus,9,1.0
120586,Eztime,Unisex,Versus,9,1.0
120757,Eztime,Woman,Esprit,9,1.0
120761,Eztime,Man,Orient,9,1.0
120762,Eztime,Woman,Guess,9,1.0
120791,Eztime,Woman,Calvin Klein,9,1.0
120793,Eztime,Man,Nautica,9,1.0
120794,Eztime,Man,Versace,9,1.0
120797,Eztime,Man,ORIENT,9,1.0
120826,Eztime,Man,Guess,9,1.0
120833,Eztime,Man,Tommy Hilfiger,9,1.0
120845,Eztime,Woman,Versace,9,1.0
120846,Eztime,Woman,VERSACE,9,1.0
120864,Eztime,Man,Esprit,9,1.0
120866,Eztime,Woman,Lacoste,9,1.0
120892,Eztime,Man,Lacoste,9,1.0
121019,Eztime,Unisex,Guess,9,1.0
121529,Eztime,Woman,Ted Baker,9,1.0
121534,Eztime,Man,Ted Baker,9,1.0
121570,Eztime,Woman,Liebeskind Berlin,9,1.0
121647,Eztime,Unisex,Esprit,9,1.0
121710,Eztime,Man,Calvin Klein,9,1.0
121890,Eztime,Woman,Swiss Alpine Military,9,1.0
121973,Eztime,Woman,Tommy Hilfiger,9,1.0
121992,Eztime,Woman,TOMMY HILFIGER,9,1.0
121994,Eztime,Man,TOMMY HILFIGER,9,1.0
122132,Eztime,Unisex,Ferrari,9,1.0
122200,Eztime,Woman,Orient,9,1.0
122272,Eztime,Woman,Casio,9,1.0
122294,Eztime,Woman,Sheen,9,1.0
122380,Eztime,Unisex,Lacoste,9,1.0
122420,Eztime,Man,Paul Hewitt,9,1.0
122421,Eztime,Woman,Paul Hewitt,9,1.0
122448,Eztime,Woman,Nautica,9,1.0
122598,E-Neptun,Man,Timberland,9,1.0
122604,E-Neptun,Man,Citizen,9,1.0
122605,E-Neptun,Man,Boss Orange,9,1.0
122606,E-Neptun,Man,Hugo Boss,9,1.0
122612,E-Neptun,Woman,Marc Jacobs,9,1.0
122680,E-Neptun,Woman,Daniel Wellington,9,1.0
122682,E-Neptun,Man,Emporio Armani,9,1.0
122683,E-Neptun,Woman,Michael Kors,9,1.0
122687,E-Neptun,Man,Diesel,9,1.0
122706,E-Neptun,Man,Casio,9,1.0
122711,E-Neptun,Man,Daniel Wellington,9,1.0
122732,E-Neptun,Woman,DANIEL WELLINGTON,9,1.0
122734,E-Neptun,Woman,Cluse,9,1.0
122739,E-Neptun,Man,EMPORIO ARMANI,9,1.0
122765,E-Neptun,Man,Seiko,9,1.0
122786,E-Neptun,Man,Michael Kors,9,1.0
122819,E-Neptun,Man,Calvin Klein,9,1.0
122843,E-Neptun,Woman,Lacoste,9,1.0
122848,E-Neptun,Man,Atlantic,9,1.0
122855,E-Neptun,Woman,Guess,9,1.0
122858,E-Neptun,Man,Guess,9,1.0
122867,E-Neptun,Man,Meller,9,1.0
122869,E-Neptun,Woman,Meller,9,1.0
122871,E-Neptun,Unisex,Meller,9,1.0
122887,E-Neptun,Woman,CLUSE,9,1.0
122895,E-Neptun,Man,Executive,9,1.0
122994,E-Neptun,Unisex,Daniel Wellington,9,1.0
123120,E-Neptun,Man,Tissot,9,1.0
123123,E-Neptun,Woman,Calvin Klein,9,1.0
123131,E-Neptun,Man,Tommy Hilfiger,9,1.0
123134,E-Neptun,Man,TOMMY HILFIGER,9,1.0
123139,E-Neptun,Woman,Tommy Hilfiger,9,1.0
123220,E-Neptun,Woman,Emporio Armani,9,1.0
123231,E-Neptun,Woman,EMPORIO ARMANI,9,1.0
123274,E-Neptun,Woman,Casio,9,1.0
123333,E-Neptun,Unisex,Casio,9,1.0
123346,E-Neptun,Man,Lorus,9,1.0
123398,E-Neptun,Man,Timex,9,1.0
123415,E-Neptun,Man,Adriatica,9,1.0
123442,E-Neptun,Woman,Sheen,9,1.0
123511,E-Neptun,Woman,Seiko,9,1.0
123529,E-Neptun,Woman,Lorus,9,1.0
123691,E-Neptun,Unisex,Barrel,9,1.0
123714,E-Neptun,Woman,Bruno Calvani,9,1.0
123715,E-Neptun,Man,Burberry,9,1.0
123717,E-Neptun,Woman,Burberry,9,1.0
123720,Victorytime,Man,Swiss Military Hanowa,7,1.0
123722,Victorytime,Man,Swarovski,7,1.0
123723,Victorytime,Man,Tommy Hilfiger,7,1.0
123724,Victorytime,Man,Timberland,7,1.0
123729,Victorytime,Unisex,Timberland,7,1.0
123734,Victorytime,Man,Citizen,7,1.0
123744,Victorytime,Woman,Versus,7,1.0
123756,Victorytime,Man,Atlantic,7,1.0
123757,Victorytime,Man,Boss Orange,7,1.0
123758,Victorytime,Man,Hugo Boss,7,1.0
123764,Victorytime,Woman,Marc Jacobs,7,1.0
123819,Victorytime,Woman,Daniel Wellington,7,1.0
123821,Victorytime,Man,Emporio Armani,7,1.0
123822,Victorytime,Woman,Michael Kors,7,1.0
123826,Victorytime,Man,Diesel,7,1.0
123843,Victorytime,Man,Casio,7,1.0
123869,Victorytime,Woman,DANIEL WELLINGTON,7,1.0
123881,Victorytime,Man,Lorus,7,1.0
123890,Victorytime,Man,Daniel Wellington,7,1.0
123891,Victorytime,Woman,MICHAEL KORS,7,1.0
123895,Victorytime,Man,Seiko,7,1.0
123944,Victorytime,Man,Head,7,1.0
123953,Victorytime,Woman,Guess,7,1.0
123994,Victorytime,Woman,Atlantic,7,1.0
124012,Victorytime,Man,Guess,7,1.0
124032,Victorytime,Woman,Cluse,7,1.0
124033,Victorytime,Woman,CLUSE,7,1.0
124041,Victorytime,Man,Executive,7,1.0
124130,Victorytime,Unisex,Daniel Wellington,7,1.0
124187,Victorytime,Woman,Calvin Klein,7,1.0
124189,Victorytime,Man,Calvin Klein,7,1.0
124193,Victorytime,Man,TOMMY HILFIGER,7,1.0
124203,Victorytime,Woman,Tommy Hilfiger,7,1.0
124220,Victorytime,Unisex,Diesel,7,1.0
124298,Victorytime,Woman,Emporio Armani,7,1.0
124340,Victorytime,Woman,Casio,7,1.0
124399,Victorytime,Unisex,Casio,7,1.0
124486,Victorytime,Woman,Sheen,7,1.0
124491,Victorytime,Woman,Lorus,7,1.0
124538,Victorytime,Woman,Seiko,7,1.0
124648,Victorytime,Man,Michael Kors,7,1.0
124657,Victorytime,Unisex,Michael Kors,7,1.0
124693,Victorytime,Unisex,Barrel,7,1.0
124733,Victorytime,Man,Burberry,7,1.0
124735,Victorytime,Woman,Burberry,7,1.0
124736,Minuta,Man,Festina,0,0.0
124750,Minuta,Woman,Festina,0,0.0
124848,Minuta,Man,FESTINA,0,0.0
124921,Minuta,Unisex,Festina,0,0.0
124953,Minuta,Woman,Anne Klein,0,0.0
124960,Minuta,Woman,Sheen,0,0.0
124975,Minuta,Woman,Sekonda,0,0.0
124976,Minuta,Man,Sekonda,0,0.0
124981,Minuta,Man,Police,0,0.0
124982,Minuta,Man,Junghans,0,0.0
124991,Minuta,Woman,Junghans,0,0.0
124995,Minuta,Man,Delbana,0,0.0
125021,Minuta,Man,Swiss Military Hanowa,0,0.0
125023,Minuta,Man,Victorinox,0,0.0
125025,Minuta,Woman,Nixon,0,0.0
125027,Minuta,Unisex,Nixon,0,0.0
125030,Minuta,Man,Nixon,0,0.0
125057,Minuta,Unisex,Scuderia Ferrari,0,0.0
125058,Minuta,Unisex,Ferrari,0,0.0
125060,Minuta,Man,Scuderia Ferrari,0,0.0
125061,Minuta,Man,Ferrari,0,0.0
125063,Minuta,Man,Sturmanskie,0,0.0
125125,Minuta,Woman,Sturmanskie,0,0.0
125136,Minuta,Man,Jaguar,0,0.0
125158,Minuta,Woman,Jaguar,0,0.0
125162,Minuta,Woman,Versus,0,0.0
125177,Minuta,Man,Orient,0,0.0
125180,Minuta,Unisex,Invicta,0,0.0
125181,Minuta,Man,Invicta,0,0.0
125184,Minuta,Man,Zeppelin,0,0.0
125196,Minuta,Woman,Invicta,0,0.0
125219,Minuta,Woman,Victorinox,0,0.0
125257,Minuta,Man,Junkers,0,0.0
125258,Minuta,Man,Iron Annie,0,0.0
125300,Minuta,Woman,Timex,0,0.0
125302,Minuta,Woman,Zeppelin,0,0.0
125303,Minuta,Man,Timex,0,0.0
125318,Minuta,Man,Vostok Europe,0,0.0
125319,Minuta,Man,Vostok,0,0.0
125324,Minuta,Man,Casio,0,0.0
125325,Minuta,Man,Lorus,0,0.0
125330,Minuta,Man,Adriatica,0,0.0
125355,Minuta,Man,Guess,0,0.0
125363,Minuta,Woman,Lorus,0,0.0
125406,Minuta,Man,Obaku,0,0.0
125411,Minuta,Man,Pierre Ricaud,0,0.0
125431,Minuta,Woman,Casio,0,0.0
125435,Minuta,Man,Boccia,0,0.0
125488,Minuta,Man,Aviator,0,0.0
125489,Minuta,Man,Carl Von Zeyten,0,0.0
125515,Minuta,Man,Bisset,0,0.0
125536,Minuta,Woman,Cluse,0,0.0
125556,Minuta,Man,Nautica,0,0.0
125582,Minuta,Woman,Meller,0,0.0
125623,Minuta,Man,Atlantic,0,0.0
125656,Minuta,Man,Versace,0,0.0
125737,Minuta,Man,Paul Hewitt,0,0.0
125744,Minuta,Woman,Guess,0,0.0
125770,Minuta,Unisex,Guess,0,0.0
125778,Minuta,Woman,Versace,0,0.0
125818,Minuta,Woman,Ted Baker,0,0.0
125821,Minuta,Man,Ted Baker,0,0.0
125849,Minuta,Unisex,Ted Baker,0,0.0
125891,Minuta,Man,Meller,0,0.0
125895,Minuta,Unisex,Meller,0,0.0
125997,Minuta,Man,Cluse,0,0.0
126090,Minuta,Woman,Vostok Europe,0,0.0
126091,Minuta,Woman,Vostok,0,0.0
126276,Minuta,Unisex,Timex,0,0.0
126591,Minuta,Man,Daniel Wellington,0,0.0
126593,Minuta,Woman,Le Temps,0,0.0
126613,Minuta,Man,Le Temps,0,0.0
126652,Minuta,Woman,Esprit,0,0.0
126658,Minuta,Man,Esprit,0,0.0
126680,Minuta,Unisex,Esprit,0,0.0
126704,Minuta,Woman,Obaku,0,0.0
126705,Minuta,Woman,Candino,0,0.0
126707,Minuta,Woman,Movado,0,0.0
126708,Minuta,Man,Movado,0,0.0
126730,Minuta,Woman,Lotus,0,0.0
126731,Minuta,Man,Lotus,0,0.0
126769,Minuta,Woman,Orient,0,0.0
126771,Minuta,Woman,Tommy Hilfiger,0,0.0
126845,Minuta,Woman,Bisset,0,0.0
126848,Minuta,Man,CASIO,0,0.0
126874,Minuta,Woman,OBAKU,0,0.0
126915,Minuta,Man,PIERRE RICAUD,0,0.0
126951,Minuta,Woman,Pierre Ricaud,0,0.0
126968,Minuta,Unisex,Casio,0,0.0
126976,Minuta,Woman,Adriatica,0,0.0
127111,Minuta,Woman,CASIO,0,0.0
127766,Minuta,Woman,PIERRE RICAUD,0,0.0
127955,Minuta,Man,Aerowatch,0,0.0
128013,Minuta,Unisex,Maserati,0,0.0
128379,Minuta,Unisex,Paul Hewitt,0,0.0
128380,Minuta,Woman,Paul Hewitt,0,0.0
128405,Minuta,Man,Maserati,0,0.0
129092,Minuta,Unisex,Obaku,0,0.0
129132,Minuta,Woman,Boccia,0,0.0
129411,Minuta,Man,Charles Bowtie,0,0.0
129428,Minuta,Woman,Charles Bowtie,0,0.0
129435,Minuta,Unisex,Nautica,0,0.0
129707,Minuta,Man,Spinnaker,0,0.0
129717,Minuta,Man,Star Wars,0,0.0
129813,Minuta,Woman,Aviator,0,0.0
129834,Minuta,Woman,Charles Delon,0,0.0
129835,Minuta,Man,Balticus,0,0.0
129836,Minuta,Woman,Balticus,0,0.0
129987,Minuta,Woman,Jp Gatsby,0,0.0
129988,Brasty,Man,Festina,188,0.95
130017,Brasty,Woman,Festina,188,0.95
130069,Brasty,Man,FESTINA,188,0.95
130247,Brasty,Man,Swarovski,188,0.95
130248,Brasty,Man,Tommy Hilfiger,188,0.95
130249,Brasty,Man,Police,188,0.95
130274,Brasty,Woman,Police,188,0.95
130292,Brasty,Man,Citizen,188,0.95
130409,Brasty,Woman,Rosefield,188,0.95
130474,Brasty,Woman,Marc Jacobs,188,0.95
130476,Brasty,Man,Timex,188,0.95
130478,Brasty,Man,Casio,188,0.95
130479,Brasty,Man,Seiko,188,0.95
130486,Brasty,Woman,Guess,188,0.95
130495,Brasty,Man,Guess,188,0.95
130515,Brasty,Man,SEIKO,188,0.95
130528,Brasty,Woman,Timex,188,0.95
130597,Brasty,Man,TOMMY HILFIGER,188,0.95
130622,Brasty,Woman,TOMMY HILFIGER,188,0.95
130649,Brasty,Woman,MVMT,188,0.95
130677,Brasty,Woman,Casio,188,0.95
130703,Brasty,Woman,Olivia Burton,188,0.95
130828,Brasty,Unisex,Guess,188,0.95
130834,Brasty,Unisex,Timex,188,0.95
130990,Brasty,Woman,s.Oliver,188,0.95
130991,Brasty,Woman,S.Oliver,188,0.95
130994,Brasty,Man,s.Oliver,188,0.95
131032,Brasty,Woman,Tommy Hilfiger,188,0.95
131487,Brasty,Unisex,Casio,188,0.95
131721,Brasty,Woman,CASIO,188,0.95
131820,Brasty,Man,Lacoste,188,0.95
131862,Brasty,Woman,Lacoste,188,0.95
131894,Brasty,Unisex,Lacoste,188,0.95
131914,Brasty,Man,MVMT,188,0.95
131948,Brasty,Woman,Paul Hewitt,188,0.95
131949,Brasty,Man,Paul Hewitt,188,0.95
131955,Brasty,Unisex,Paul Hewitt,188,0.95
131995,Brasty,Woman,Seiko,188,0.95
132251,Brasty,Woman,Jp Gatsby,188,0.95
132252,Brasty,Woman,Vendetta,188,0.95
132253,Maxtime,Man,Festina,8,1.0
132262,Maxtime,Man,FESTINA,8,1.0
132361,Maxtime,Woman,Anne Klein,8,1.0
132363,Maxtime,Woman,Versus,8,1.0
132367,Maxtime,Man,Versus,8,1.0
132471,Maxtime,Woman,Versace,8,1.0
132473,Maxtime,Man,Certina,8,1.0
132476,Maxtime,Woman,Certina,8,1.0
132511,Maxtime,Man,Timex,8,1.0
132515,Maxtime,Man,Casio,8,1.0
132516,Maxtime,Woman,Michael Kors,8,1.0
132518,Maxtime,Man,Lorus,8,1.0
132528,Maxtime,Man,Diesel,8,1.0
132530,Maxtime,Man,Adriatica,8,1.0
132536,Maxtime,Man,Tissot,8,1.0
132540,Maxtime,Man,Fossil,8,1.0
132556,Maxtime,Woman,Calvin Klein,8,1.0
132560,Maxtime,Man,Le Temps,8,1.0
132606,Maxtime,Man,Lor,8,1.0
132618,Maxtime,Man,Pierre Ricaud,8,1.0
132659,Maxtime,Man,Vostok Europe,8,1.0
132660,Maxtime,Man,Vostok,8,1.0
132686,Maxtime,Woman,Lorus,8,1.0
132697,Maxtime,Man,Calvin Klein,8,1.0
132710,Maxtime,Woman,Casio,8,1.0
132772,Maxtime,Woman,DKNY,8,1.0
132775,Maxtime,Unisex,DKNY,8,1.0
132890,Maxtime,Woman,Cluse,8,1.0
132891,Maxtime,Woman,CLUSE,8,1.0
132904,Maxtime,Woman,Fossil,8,1.0
132955,Maxtime,Woman,Timex,8,1.0
132959,Maxtime,Unisex,Timex,8,1.0
133179,Maxtime,Woman,Le Temps,8,1.0
133240,Maxtime,Woman,Tissot,8,1.0
133471,Maxtime,Unisex,Calvin Klein,8,1.0
133564,Maxtime,Woman,Adriatica,8,1.0
133616,Maxtime,Man,LORUS,8,1.0
133884,Maxtime,Woman,Pierre Ricaud,8,1.0
133975,Maxtime,Unisex,Casio,8,1.0
134577,Maxtime,Woman,Bering,8,1.0
134592,Maxtime,Man,Bering,8,1.0
135053,Maxtime,Woman,Jp Gatsby,8,1.0
135054,Zegaris,Man,Festina,0,0.0
135056,Zegaris,Woman,Festina,0,0.0
135073,Zegaris,Woman,Anne Klein,0,0.0
135075,Zegaris,Man,Police,0,0.0
135076,Zegaris,Woman,Versus,0,0.0
135078,Zegaris,Man,Versus,0,0.0
135096,Zegaris,Unisex,Versus,0,0.0
135099,Zegaris,Man,Certina,0,0.0
135100,Zegaris,Woman,Certina,0,0.0
135132,Zegaris,Man,Casio,0,0.0
135135,Zegaris,Man,Diesel,0,0.0
135140,Zegaris,Man,Swatch,0,0.0
135145,Zegaris,Man,CASIO,0,0.0
135152,Zegaris,Man,Timex,0,0.0
135154,Zegaris,Man,Tissot,0,0.0
135164,Zegaris,Man,Fossil,0,0.0
135172,Zegaris,Man,Protrek,0,0.0
135173,Zegaris,Man,Armani Exchange,0,0.0
135174,Zegaris,Man,Armani_AX,0,0.0
135175,Zegaris,Man,Adriatica,0,0.0
135192,Zegaris,Man,Lorus,0,0.0
135218,Zegaris,Man,Vostok Europe,0,0.0
135219,Zegaris,Man,Vostok,0,0.0
135221,Zegaris,Man,Ball,0,0.0
135234,Zegaris,Man,FOSSIL,0,0.0
135241,Zegaris,Man,Orient,0,0.0
135253,Zegaris,Woman,Michael Kors,0,0.0
135296,Zegaris,Man,ORIENT,0,0.0
135340,Zegaris,Man,Maurice Lacroix,0,0.0
135360,Zegaris,Woman,Maurice Lacroix,0,0.0
135368,Zegaris,Woman,Armani Exchange,0,0.0
135369,Zegaris,Woman,Armani_AX,0,0.0
135380,Zegaris,Unisex,Armani Exchange,0,0.0
135397,Zegaris,Man,Versace,0,0.0
135400,Zegaris,Woman,Versace,0,0.0
135427,Zegaris,Woman,Cluse,0,0.0
135444,Zegaris,Woman,Fossil,0,0.0
135472,Zegaris,Unisex,Fossil,0,0.0
135524,Zegaris,Man,Frederique,0,0.0
135525,Zegaris,Man,Frederique Constant,0,0.0
135532,Zegaris,Woman,Frederique,0,0.0
135533,Zegaris,Woman,Frederique Constant,0,0.0
135575,Zegaris,Woman,Swatch,0,0.0
135592,Zegaris,Unisex,Swatch,0,0.0
135627,Zegaris,Man,Esprit,0,0.0
135628,Zegaris,Woman,Esprit,0,0.0
135670,Zegaris,Unisex,Esprit,0,0.0
135711,Zegaris,Woman,Calvin Klein,0,0.0
135712,Zegaris,Man,Calvin Klein,0,0.0
135745,Zegaris,Unisex,Diesel,0,0.0
135782,Zegaris,Woman,Timex,0,0.0
135805,Zegaris,Woman,Casio,0,0.0
135860,Zegaris,Woman,Orient,0,0.0
135862,Zegaris,Woman,Lorus,0,0.0
135867,Zegaris,Man,PIERRE RICAUD,0,0.0
135868,Zegaris,Man,Pierre Ricaud,0,0.0
135962,Zegaris,Woman,Pierre Ricaud,0,0.0
136008,Zegaris,Woman,Tissot,0,0.0
136036,Zegaris,Woman,Adriatica,0,0.0
136286,Zegaris,Man,Oris,0,0.0
136506,Zegaris,Man,Balticus,0,0.0
136517,Zegaris,Man,Michael Kors,0,0.0
136530,Zegaris,Unisex,Michael Kors,0,0.0
136716,Zegaris,Woman,Jp Gatsby,0,0.0
136717,Timegroup,Man,Festina,23,1.0
136722,Timegroup,Woman,Festina,23,1.0
136743,Timegroup,Man,Casio,23,1.0
136782,Timegroup,Woman,Timex,23,1.0
136786,Timegroup,Man,Timex,23,1.0
136806,Timegroup,Man,Fossil,23,1.0
136814,Timegroup,Woman,Fossil,23,1.0
136834,Timegroup,Unisex,Timex,23,1.0
136859,Timegroup,Woman,Casio,23,1.0
136904,Timegroup,Unisex,Casio,23,1.0
136930,Timegroup,Man,Orient,23,1.0
136978,Kaktus24,Man,Festina,162,0.96
136985,Kaktus24,Woman,Festina,162,0.96
136987,Kaktus24,Man,Police,162,0.96
136988,Kaktus24,Man,Timberland,162,0.96
136990,Kaktus24,Woman,Timberland,162,0.96
137017,Kaktus24,Unisex,Timberland,162,0.96
137024,Kaktus24,Man,Nixon,162,0.96
137026,Kaktus24,Woman,Plantwear,162,0.96
137036,Kaktus24,Man,Citizen,162,0.96
137038,Kaktus24,Man,CITIZEN,162,0.96
137076,Kaktus24,Woman,Citizen,162,0.96
137112,Kaktus24,Woman,Hugo Boss,162,0.96
137114,Kaktus24,Man,Hugo Boss,162,0.96
137120,Kaktus24,Unisex,Hugo Boss,162,0.96
137230,Kaktus24,Man,Casio,162,0.96
137231,Kaktus24,Woman,Daniel Wellington,162,0.96
137234,Kaktus24,Man,Emporio Armani,162,0.96
137236,Kaktus24,Man,Diesel,162,0.96
137238,Kaktus24,Woman,Michael Kors,162,0.96
137245,Kaktus24,Man,Orient,162,0.96
137248,Kaktus24,Man,Fossil,162,0.96
137253,Kaktus24,Man,Adriatica,162,0.96
137258,Kaktus24,Man,Daniel Wellington,162,0.96
137259,Kaktus24,Man,DANIEL WELLINGTON,162,0.96
137262,Kaktus24,Man,Timex,162,0.96
137263,Kaktus24,Man,Vostok Europe,162,0.96
137273,Kaktus24,Man,CASIO,162,0.96
137275,Kaktus24,Man,Vostok,162,0.96
137279,Kaktus24,Man,Bulova,162,0.96
137303,Kaktus24,Man,Tag Heuer,162,0.96
137307,Kaktus24,Man,Lorus,162,0.96
137311,Kaktus24,Man,Seiko,162,0.96
137314,Kaktus24,Man,Armani Exchange,162,0.96
137315,Kaktus24,Man,Armani_AX,162,0.96
137317,Kaktus24,Woman,MICHAEL KORS,162,0.96
137358,Kaktus24,Man,Pierre Ricaud,162,0.96
137377,Kaktus24,Woman,Casio,162,0.96
137411,Kaktus24,Man,Tommy Hilfiger,162,0.96
137428,Kaktus24,Man,ORIENT,162,0.96
137458,Kaktus24,Man,LORUS,162,0.96
137522,Kaktus24,Man,SEIKO,162,0.96
137563,Kaktus24,Woman,Lacoste,162,0.96
137609,Kaktus24,Man,Skagen,162,0.96
137610,Kaktus24,Woman,Skagen,162,0.96
137647,Kaktus24,Unisex,Skagen,162,0.96
137661,Kaktus24,Woman,Armani Exchange,162,0.96
137662,Kaktus24,Woman,Armani_AX,162,0.96
137688,Kaktus24,Unisex,Armani Exchange,162,0.96
137694,Kaktus24,Woman,Guess,162,0.96
137698,Kaktus24,Man,Guess,162,0.96
137720,Kaktus24,Woman,Bulova,162,0.96
137759,Kaktus24,Woman,Cluse,162,0.96
137760,Kaktus24,Woman,CLUSE,162,0.96
137795,Kaktus24,Man,Cluse,162,0.96
137824,Kaktus24,Unisex,Cluse,162,0.96
137858,Kaktus24,Woman,Fossil,162,0.96
137864,Kaktus24,Man,FOSSIL,162,0.96
137903,Kaktus24,Unisex,Fossil,162,0.96
137983,Kaktus24,Woman,Vostok Europe,162,0.96
