,RESELLER,GENDER,BRAND,Price_Original,LM_Ratings,LM_Positive
471,Eobuwie,Woman,Nike,229.0,9358.0,0.97
472,Eobuwie,Woman,Nike,339.0,9358.0,0.97
473,Eobuwie,Woman,Nike,249.0,9358.0,0.97
474,Eobuwie,Woman,Nike,209.0,9358.0,0.97
475,Eobuwie,Woman,Liu Jo,399.0,9358.0,0.97
476,Eobuwie,Woman,Liu Jo,489.0,9358.0,0.97
477,Eobuwie,Woman,Liu Jo,489.0,9358.0,0.97
478,Eobuwie,Woman,Liu Jo,399.0,9358.0,0.97
479,Eobuwie,Woman,Liu Jo,549.0,9358.0,0.97
480,Eobuwie,Woman,Liu Jo,399.0,9358.0,0.97
481,Eobuwie,Woman,Liu Jo,559.0,9358.0,0.97
482,Eobuwie,Woman,Liu Jo,459.0,9358.0,0.97
483,Eobuwie,Woman,Liu Jo,399.0,9358.0,0.97
484,Eobuwie,Woman,Liu Jo,399.0,9358.0,0.97
485,Eobuwie,Woman,Liu Jo,509.0,9358.0,0.97
486,Eobuwie,Woman,Liu Jo,589.0,9358.0,0.97
487,Eobuwie,Woman,Liu Jo,489.0,9358.0,0.97
488,Eobuwie,,,299.0,9358.0,0.97
489,Eobuwie,,,289.0,9358.0,0.97
490,Eobuwie,,,369.0,9358.0,0.97
491,Eobuwie,,,399.0,9358.0,0.97
492,Eobuwie,,,279.0,9358.0,0.97
493,Eobuwie,,,289.0,9358.0,0.97
494,Eobuwie,,,289.0,9358.0,0.97
495,Eobuwie,,,359.0,9358.0,0.97
496,Eobuwie,,,399.0,9358.0,0.97
497,Eobuwie,,,359.0,9358.0,0.97
498,Eobuwie,,,369.0,9358.0,0.97
499,Eobuwie,,,289.0,9358.0,0.97
500,Eobuwie,,,529.0,9358.0,0.97
501,Eobuwie,,,399.0,9358.0,0.97
502,Eobuwie,,,349.0,9358.0,0.97
503,Eobuwie,Woman,Salvatore Ferragamo,1139.0,9358.0,0.97
504,Eobuwie,Woman,Salvatore Ferragamo,919.0,9358.0,0.97
505,Eobuwie,Woman,Salvatore Ferragamo,1349.0,9358.0,0.97
506,Eobuwie,Woman,Salvatore Ferragamo,1139.0,9358.0,0.97
507,Eobuwie,Woman,Salvatore Ferragamo,1369.0,9358.0,0.97
508,Eobuwie,Woman,Salvatore Ferragamo,1399.0,9358.0,0.97
509,Eobuwie,Woman,Salvatore Ferragamo,919.0,9358.0,0.97
510,Eobuwie,Woman,Salvatore Ferragamo,1129.0,9358.0,0.97
511,Eobuwie,Woman,Salvatore Ferragamo,999.0,9358.0,0.97
512,Eobuwie,Woman,Vogue,339.0,9358.0,0.97
513,Eobuwie,Woman,Vogue,499.0,9358.0,0.97
514,Eobuwie,Woman,Vogue,399.0,9358.0,0.97
515,Eobuwie,Woman,Vogue,339.0,9358.0,0.97
516,Eobuwie,Woman,Vogue,339.0,9358.0,0.97
517,Eobuwie,Woman,Vogue,339.0,9358.0,0.97
518,Eobuwie,Woman,Vogue,359.0,9358.0,0.97
519,Eobuwie,Woman,Vogue,309.0,9358.0,0.97
520,Eobuwie,Woman,Vogue,369.0,9358.0,0.97
521,Eobuwie,Woman,Vogue,379.0,9358.0,0.97
522,Eobuwie,Woman,Vogue,329.0,9358.0,0.97
523,Eobuwie,Woman,Vogue,309.0,9358.0,0.97
524,Eobuwie,Woman,Vogue,379.0,9358.0,0.97
525,Eobuwie,Woman,Vogue,419.0,9358.0,0.97
526,Eobuwie,Woman,Vogue,339.0,9358.0,0.97
527,Eobuwie,Woman,Jimmy Choo,659.0,9358.0,0.97
528,Eobuwie,Woman,Jimmy Choo,1029.0,9358.0,0.97
529,Eobuwie,Woman,Jimmy Choo,1029.0,9358.0,0.97
530,Eobuwie,Woman,Jimmy Choo,1059.0,9358.0,0.97
531,Eobuwie,Woman,Jimmy Choo,829.0,9358.0,0.97
532,Eobuwie,Woman,Jimmy Choo,1059.0,9358.0,0.97
533,Eobuwie,Woman,Jimmy Choo,909.0,9358.0,0.97
534,Eobuwie,Woman,Jimmy Choo,999.0,9358.0,0.97
535,Eobuwie,Woman,Jimmy Choo,909.0,9358.0,0.97
536,Eobuwie,Woman,Jimmy Choo,769.0,9358.0,0.97
537,Eobuwie,Woman,Jimmy Choo,999.0,9358.0,0.97
538,Eobuwie,Woman,Jimmy Choo,999.0,9358.0,0.97
539,Eobuwie,Woman,Jimmy Choo,889.0,9358.0,0.97
540,Eobuwie,Woman,Uvex,229.0,9358.0,0.97
541,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
542,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
543,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
544,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
545,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
546,Eobuwie,Woman,Uvex,139.0,9358.0,0.97
547,Eobuwie,Woman,Uvex,129.0,9358.0,0.97
548,Eobuwie,Woman,Uvex,159.0,9358.0,0.97
549,Eobuwie,Woman,Uvex,79.0,9358.0,0.97
550,Eobuwie,Woman,Uvex,169.0,9358.0,0.97
551,Eobuwie,Woman,Uvex,79.0,9358.0,0.97
552,Eobuwie,Woman,Uvex,159.0,9358.0,0.97
553,Eobuwie,Woman,Uvex,159.0,9358.0,0.97
554,Eobuwie,Woman,Uvex,79.0,9358.0,0.97
555,Eobuwie,Woman,Uvex,129.0,9358.0,0.97
556,Eobuwie,Woman,Converse,419.0,9358.0,0.97
557,Eobuwie,Woman,Converse,339.0,9358.0,0.97
558,Eobuwie,Woman,Converse,419.0,9358.0,0.97
559,Eobuwie,Woman,Converse,419.0,9358.0,0.97
560,Eobuwie,Woman,Converse,419.0,9358.0,0.97
561,Eobuwie,Woman,Converse,339.0,9358.0,0.97
562,Eobuwie,Woman,Converse,319.0,9358.0,0.97
563,Eobuwie,Woman,Converse,289.0,9358.0,0.97
564,Eobuwie,Woman,Converse,399.0,9358.0,0.97
565,Eobuwie,Woman,Tommy Hilfiger,399.0,9358.0,0.97
566,Eobuwie,Woman,Tommy Hilfiger,399.0,9358.0,0.97
567,Eobuwie,Woman,Tommy Hilfiger,399.0,9358.0,0.97
568,Eobuwie,Woman,Givenchy,1039.0,9358.0,0.97
569,Eobuwie,Woman,Givenchy,939.0,9358.0,0.97
570,Eobuwie,Woman,Givenchy,869.0,9358.0,0.97
571,Eobuwie,Woman,Givenchy,999.0,9358.0,0.97
572,Eobuwie,Woman,Givenchy,799.0,9358.0,0.97
573,Eobuwie,Woman,Givenchy,849.0,9358.0,0.97
574,Eobuwie,Woman,Givenchy,999.0,9358.0,0.97
575,Eobuwie,Woman,Givenchy,629.0,9358.0,0.97
576,Eobuwie,Woman,Givenchy,939.0,9358.0,0.97
577,Eobuwie,Woman,Givenchy,939.0,9358.0,0.97
578,Eobuwie,Woman,Givenchy,689.0,9358.0,0.97
579,Eobuwie,Woman,Polo Ralph Lauren,429.0,9358.0,0.97
580,Eobuwie,Woman,Polo Ralph Lauren,369.0,9358.0,0.97
581,Eobuwie,Woman,Polo Ralph Lauren,449.0,9358.0,0.97
582,Eobuwie,Woman,POC,719.0,9358.0,0.97
583,Eobuwie,Woman,POC,529.0,9358.0,0.97
584,Eobuwie,Woman,Vans,69.0,9358.0,0.97
585,Eobuwie,Woman,Vans,79.0,9358.0,0.97
586,Eobuwie,Woman,Vans,69.0,9358.0,0.97
587,Eobuwie,Woman,Big Star,79.0,9358.0,0.97
588,Eobuwie,Woman,Big Star,69.0,9358.0,0.97
589,Eobuwie,Woman,Big Star,69.0,9358.0,0.97
590,Eobuwie,Woman,Ralph Lauren,519.0,9358.0,0.97
591,Eobuwie,Woman,4F,69.0,9358.0,0.97
592,Eobuwie,Woman,4F,69.0,9358.0,0.97
593,Eobuwie,Woman,4F,109.0,9358.0,0.97
594,Eobuwie,Woman,Love Moschino,379.0,9358.0,0.97
595,Eobuwie,Woman,Love Moschino,409.0,9358.0,0.97
596,Eobuwie,Woman,Fendi,939.0,9358.0,0.97
597,Eobuwie,Woman,Fendi,999.0,9358.0,0.97
598,Eobuwie,Woman,Fendi,969.0,9358.0,0.97
599,Eobuwie,Woman,Fendi,1509.0,9358.0,0.97
600,Eobuwie,Woman,Fendi,999.0,9358.0,0.97
601,Eobuwie,Woman,Fendi,1099.0,9358.0,0.97
602,Eobuwie,Woman,Fendi,1079.0,9358.0,0.97
603,Eobuwie,Woman,Fendi,1259.0,9358.0,0.97
604,Eobuwie,Woman,Fendi,1429.0,9358.0,0.97
605,Eobuwie,Woman,Fendi,999.0,9358.0,0.97
606,Eobuwie,Woman,Fendi,659.0,9358.0,0.97
607,Eobuwie,Woman,Fendi,939.0,9358.0,0.97
608,Eobuwie,Woman,Fendi,689.0,9358.0,0.97
609,Eobuwie,Woman,Fendi,1259.0,9358.0,0.97
610,Eobuwie,Woman,Fendi,1049.0,9358.0,0.97
611,Eobuwie,Woman,Fendi,659.0,9358.0,0.97
612,Eobuwie,Woman,Fendi,1319.0,9358.0,0.97
613,Eobuwie,Woman,Fendi,1099.0,9358.0,0.97
614,Eobuwie,Woman,Fendi,829.0,9358.0,0.97
615,Eobuwie,Woman,Fendi,659.0,9358.0,0.97
616,Eobuwie,Woman,Fendi,689.0,9358.0,0.97
617,Eobuwie,Woman,Fendi,659.0,9358.0,0.97
618,Eobuwie,Woman,Fendi,1049.0,9358.0,0.97
619,Eobuwie,Woman,Fendi,659.0,9358.0,0.97
620,Eobuwie,Woman,Fendi,1319.0,9358.0,0.97
621,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
622,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
623,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
624,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
625,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
626,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
627,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
628,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
629,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
630,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
631,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
632,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
633,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
634,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
635,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
636,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
637,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
638,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
639,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
640,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
641,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
642,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
643,Eobuwie,Woman,Gino Rossi,119.0,9358.0,0.97
644,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
645,Eobuwie,Woman,Gino Rossi,129.0,9358.0,0.97
646,Eobuwie,Woman,Gino Rossi,149.0,9358.0,0.97
647,Eobuwie,Woman,Emporio Armani,549.0,9358.0,0.97
648,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
649,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
650,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
651,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
652,Eobuwie,Woman,Emporio Armani,409.0,9358.0,0.97
653,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
654,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
655,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
656,Eobuwie,Woman,Emporio Armani,449.0,9358.0,0.97
657,Eobuwie,Woman,Emporio Armani,409.0,9358.0,0.97
658,Eobuwie,Woman,Michael Kors,539.0,9358.0,0.97
659,Eobuwie,Woman,Michael Kors,429.0,9358.0,0.97
660,Eobuwie,Woman,Michael Kors,439.0,9358.0,0.97
661,Eobuwie,Woman,Michael Kors,439.0,9358.0,0.97
662,Eobuwie,Woman,Michael Kors,489.0,9358.0,0.97
663,Eobuwie,Woman,Michael Kors,449.0,9358.0,0.97
664,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
665,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
666,Eobuwie,Woman,Michael Kors,539.0,9358.0,0.97
667,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
668,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
669,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
670,Eobuwie,Woman,Michael Kors,499.0,9358.0,0.97
671,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
672,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
673,Eobuwie,Woman,Michael Kors,509.0,9358.0,0.97
674,Eobuwie,Woman,Michael Kors,509.0,9358.0,0.97
675,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
676,Eobuwie,Woman,Michael Kors,439.0,9358.0,0.97
677,Eobuwie,Woman,Michael Kors,679.0,9358.0,0.97
678,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
679,Eobuwie,Woman,Michael Kors,429.0,9358.0,0.97
680,Eobuwie,Woman,Michael Kors,649.0,9358.0,0.97
681,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
682,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
683,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
684,Eobuwie,Woman,Michael Kors,429.0,9358.0,0.97
685,Eobuwie,Woman,Michael Kors,539.0,9358.0,0.97
686,Eobuwie,Woman,Michael Kors,539.0,9358.0,0.97
687,Eobuwie,Woman,Michael Kors,619.0,9358.0,0.97
688,Eobuwie,Woman,Michael Kors,499.0,9358.0,0.97
689,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
690,Eobuwie,Woman,Michael Kors,449.0,9358.0,0.97
691,Eobuwie,Woman,Michael Kors,669.0,9358.0,0.97
692,Eobuwie,Woman,Michael Kors,449.0,9358.0,0.97
693,Eobuwie,Woman,Michael Kors,709.0,9358.0,0.97
694,Eobuwie,Woman,Michael Kors,679.0,9358.0,0.97
695,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
696,Eobuwie,Woman,Michael Kors,629.0,9358.0,0.97
697,Eobuwie,Woman,Michael Kors,509.0,9358.0,0.97
698,Eobuwie,Woman,Michael Kors,439.0,9358.0,0.97
699,Eobuwie,Woman,Michael Kors,619.0,9358.0,0.97
700,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
701,Eobuwie,Woman,Michael Kors,509.0,9358.0,0.97
702,Eobuwie,Woman,Michael Kors,429.0,9358.0,0.97
703,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
704,Eobuwie,Woman,Michael Kors,479.0,9358.0,0.97
705,Eobuwie,Woman,Michael Kors,549.0,9358.0,0.97
706,Eobuwie,Woman,Michael Kors,619.0,9358.0,0.97
707,Eobuwie,Woman,Michael Kors,619.0,9358.0,0.97
708,Eobuwie,Woman,Moschino,519.0,9358.0,0.97
709,Eobuwie,Woman,Moschino,699.0,9358.0,0.97
710,Eobuwie,Woman,Moschino,719.0,9358.0,0.97
711,Eobuwie,Woman,Moschino,539.0,9358.0,0.97
712,Eobuwie,Woman,Moschino,579.0,9358.0,0.97
713,Eobuwie,Man,Big Star,169.0,9358.0,0.97
714,Eobuwie,Man,Big Star,169.0,9358.0,0.97
715,Eobuwie,Man,Big Star,99.0,9358.0,0.97
716,Eobuwie,Man,Boss,529.0,9358.0,0.97
717,Eobuwie,Man,Boss,799.0,9358.0,0.97
718,Eobuwie,Man,Boss,459.0,9358.0,0.97
719,Eobuwie,Man,Boss,759.0,9358.0,0.97
720,Eobuwie,Man,Boss,489.0,9358.0,0.97
721,Eobuwie,Man,Boss,529.0,9358.0,0.97
722,Eobuwie,Man,Boss,589.0,9358.0,0.97
723,Eobuwie,Man,Boss,899.0,9358.0,0.97
724,Eobuwie,Man,Boss,669.0,9358.0,0.97
725,Eobuwie,Man,Boss,1059.0,9358.0,0.97
726,Eobuwie,Man,Boss,749.0,9358.0,0.97
727,Eobuwie,Man,Boss,339.0,9358.0,0.97
728,Eobuwie,Man,Boss,339.0,9358.0,0.97
729,Eobuwie,Man,Boss,799.0,9358.0,0.97
730,Eobuwie,Man,Boss,559.0,9358.0,0.97
731,Eobuwie,Man,Boss,529.0,9358.0,0.97
732,Eobuwie,Man,Boss,529.0,9358.0,0.97
733,Eobuwie,Man,Calvin Klein,609.0,9358.0,0.97
734,Eobuwie,Man,Calvin Klein,579.0,9358.0,0.97
735,Eobuwie,Man,Calvin Klein,839.0,9358.0,0.97
736,Eobuwie,Man,Calvin Klein,319.0,9358.0,0.97
737,Eobuwie,Man,Calvin Klein,609.0,9358.0,0.97
738,Eobuwie,Man,Calvin Klein,359.0,9358.0,0.97
739,Eobuwie,Man,Calvin Klein,429.0,9358.0,0.97
740,Eobuwie,Man,Calvin Klein,349.0,9358.0,0.97
741,Eobuwie,Man,Calvin Klein,309.0,9358.0,0.97
742,Eobuwie,Man,Calvin Klein,309.0,9358.0,0.97
743,Eobuwie,Man,Calvin Klein,309.0,9358.0,0.97
744,Eobuwie,Man,Calvin Klein,279.0,9358.0,0.97
745,Eobuwie,Man,Converse,419.0,9358.0,0.97
746,Eobuwie,Man,Converse,379.0,9358.0,0.97
747,Eobuwie,Man,Converse,399.0,9358.0,0.97
748,Eobuwie,Man,Converse,419.0,9358.0,0.97
749,Eobuwie,Man,Converse,419.0,9358.0,0.97
750,Eobuwie,Man,Converse,419.0,9358.0,0.97
751,Eobuwie,Man,Converse,419.0,9358.0,0.97
752,Eobuwie,Man,Converse,289.0,9358.0,0.97
753,Eobuwie,Man,Converse,419.0,9358.0,0.97
754,Eobuwie,Man,Converse,379.0,9358.0,0.97
755,Eobuwie,Man,Converse,379.0,9358.0,0.97
756,Eobuwie,Man,Converse,289.0,9358.0,0.97
757,Eobuwie,Man,Converse,399.0,9358.0,0.97
758,Eobuwie,Man,Converse,419.0,9358.0,0.97
759,Eobuwie,Man,Hugo,669.0,9358.0,0.97
760,Eobuwie,Man,Hugo,849.0,9358.0,0.97
761,Eobuwie,Man,Hugo,379.0,9358.0,0.97
762,Eobuwie,Man,Hugo,499.0,9358.0,0.97
763,Eobuwie,Man,Hugo,449.0,9358.0,0.97
764,Eobuwie,Man,Hugo,479.0,9358.0,0.97
765,Eobuwie,Man,Hugo,589.0,9358.0,0.97
766,Eobuwie,Man,Hugo,589.0,9358.0,0.97
767,Eobuwie,Man,Hugo,329.0,9358.0,0.97
768,Eobuwie,Man,Hugo,889.0,9358.0,0.97
769,Eobuwie,Man,Hugo,549.0,9358.0,0.97
770,Eobuwie,Man,Hugo,439.0,9358.0,0.97
771,Eobuwie,Man,Hugo,729.0,9358.0,0.97
772,Eobuwie,Man,Hugo,429.0,9358.0,0.97
773,Eobuwie,Man,Hugo,659.0,9358.0,0.97
774,Eobuwie,Man,Hugo,409.0,9358.0,0.97
775,Eobuwie,Man,Hugo,629.0,9358.0,0.97
776,Eobuwie,Man,Hugo,419.0,9358.0,0.97
777,Eobuwie,Man,Hugo,539.0,9358.0,0.97
778,Eobuwie,Man,Hugo,479.0,9358.0,0.97
779,Eobuwie,Man,Hugo,429.0,9358.0,0.97
780,Eobuwie,Man,Nike,219.0,9358.0,0.97
781,Eobuwie,Man,Nike,219.0,9358.0,0.97
782,Eobuwie,Man,Nike,339.0,9358.0,0.97
783,Eobuwie,Man,Nike,379.0,9358.0,0.97
784,Eobuwie,Man,Nike,399.0,9358.0,0.97
785,Eobuwie,Man,Nike,229.0,9358.0,0.97
786,Eobuwie,Man,Nike,299.0,9358.0,0.97
787,Eobuwie,Man,Nike,299.0,9358.0,0.97
788,Eobuwie,Man,Nike,479.0,9358.0,0.97
789,Eobuwie,Man,Nike,269.0,9358.0,0.97
790,Eobuwie,Man,Nike,259.0,9358.0,0.97
791,Eobuwie,Man,POC,669.0,9358.0,0.97
792,Eobuwie,Man,POC,749.0,9358.0,0.97
793,Eobuwie,Man,Polo Ralph Lauren,399.0,9358.0,0.97
794,Eobuwie,Man,Polo Ralph Lauren,419.0,9358.0,0.97
795,Eobuwie,Man,Polo Ralph Lauren,419.0,9358.0,0.97
796,Eobuwie,Man,Polo Ralph Lauren,449.0,9358.0,0.97
797,Eobuwie,Man,Polo Ralph Lauren,399.0,9358.0,0.97
798,Eobuwie,Man,Polo Ralph Lauren,369.0,9358.0,0.97
799,Eobuwie,Man,Polo Ralph Lauren,479.0,9358.0,0.97
800,Eobuwie,Man,Polo Ralph Lauren,369.0,9358.0,0.97
801,Eobuwie,Man,Polo Ralph Lauren,339.0,9358.0,0.97
802,Eobuwie,Man,Polo Ralph Lauren,429.0,9358.0,0.97
803,Eobuwie,Man,Polo Ralph Lauren,379.0,9358.0,0.97
804,Eobuwie,Man,Polo Ralph Lauren,449.0,9358.0,0.97
805,Eobuwie,,,89.0,9358.0,0.97
806,Eobuwie,Man,Uvex,199.0,9358.0,0.97
807,Eobuwie,Man,Uvex,99.0,9358.0,0.97
808,Eobuwie,Man,Uvex,129.0,9358.0,0.97
809,Eobuwie,Man,Uvex,169.0,9358.0,0.97
810,Eobuwie,Man,Uvex,89.0,9358.0,0.97
811,Eobuwie,Man,Uvex,199.0,9358.0,0.97
812,Eobuwie,Man,Uvex,199.0,9358.0,0.97
813,Eobuwie,Man,Uvex,99.0,9358.0,0.97
814,Eobuwie,Man,Uvex,399.0,9358.0,0.97
815,Eobuwie,Man,Uvex,169.0,9358.0,0.97
816,Crazytime,Woman,Furla,368.0,143.0,0.99
817,Crazytime,Woman,Furla,388.0,143.0,0.99
818,Crazytime,Woman,Furla,389.0,143.0,0.99
819,Crazytime,Woman,Furla,388.0,143.0,0.99
820,Crazytime,Woman,Furla,388.0,143.0,0.99
821,Crazytime,Woman,Furla,388.0,143.0,0.99
822,Crazytime,Woman,Furla,388.0,143.0,0.99
823,Crazytime,Woman,Furla,388.0,143.0,0.99
824,Crazytime,Woman,Furla,369.0,143.0,0.99
825,Crazytime,Woman,Furla,389.0,143.0,0.99
826,Crazytime,Woman,Furla,388.0,143.0,0.99
827,Crazytime,Woman,Furla,368.0,143.0,0.99
828,Crazytime,Woman,Furla,368.0,143.0,0.99
829,Crazytime,Woman,Furla,388.0,143.0,0.99
830,Crazytime,Woman,Furla,388.0,143.0,0.99
831,Crazytime,Woman,Police,329.0,143.0,0.99
832,Crazytime,Woman,Police,369.0,143.0,0.99
833,Crazytime,Woman,Police,329.0,143.0,0.99
834,Crazytime,Woman,Police,329.0,143.0,0.99
835,Crazytime,Woman,Police,369.0,143.0,0.99
836,Crazytime,Woman,Police,369.0,143.0,0.99
837,Crazytime,Woman,Police,329.0,143.0,0.99
838,Crazytime,Woman,Police,368.0,143.0,0.99
839,Crazytime,Woman,Police,368.0,143.0,0.99
840,Crazytime,Woman,Police,369.0,143.0,0.99
841,Crazytime,Woman,Timberland,179.0,143.0,0.99
842,Crazytime,Woman,Timberland,179.0,143.0,0.99
843,Crazytime,Woman,Timberland,179.0,143.0,0.99
844,Crazytime,Woman,Timberland,179.0,143.0,0.99
845,Crazytime,Woman,Timberland,179.0,143.0,0.99
846,Crazytime,Woman,Timberland,179.0,143.0,0.99
847,Crazytime,Woman,Timberland,179.0,143.0,0.99
848,Crazytime,Woman,Timberland,179.0,143.0,0.99
849,Crazytime,Woman,Timberland,179.0,143.0,0.99
850,Crazytime,Woman,Timberland,179.0,143.0,0.99
851,Crazytime,Woman,Timberland,179.0,143.0,0.99
852,Crazytime,Woman,Timberland,179.0,143.0,0.99
853,Crazytime,Woman,Timberland,179.0,143.0,0.99
854,Crazytime,Woman,Timberland,179.0,143.0,0.99
855,Crazytime,Woman,Timberland,179.0,143.0,0.99
856,Crazytime,Woman,Timberland,178.0,143.0,0.99
857,Crazytime,Woman,Timberland,174.0,143.0,0.99
858,Crazytime,Woman,Timberland,179.0,143.0,0.99
859,Crazytime,Woman,Timberland,179.0,143.0,0.99
860,Crazytime,Woman,Timberland,179.0,143.0,0.99
861,Crazytime,Woman,Timberland,179.0,143.0,0.99
862,Crazytime,Woman,Timberland,179.0,143.0,0.99
863,Crazytime,Woman,Timberland,179.0,143.0,0.99
864,Crazytime,Woman,Timberland,179.0,143.0,0.99
865,Crazytime,Woman,Timberland,178.0,143.0,0.99
866,Crazytime,Woman,Timberland,179.0,143.0,0.99
867,Crazytime,Woman,Timberland,179.0,143.0,0.99
868,Crazytime,Woman,Timberland,179.0,143.0,0.99
869,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
870,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
871,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
872,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
873,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
874,Crazytime,Woman,Miu Miu,848.0,143.0,0.99
875,Crazytime,Woman,Miu Miu,849.0,143.0,0.99
876,Crazytime,Woman,Miu Miu,849.0,143.0,0.99
877,Crazytime,Woman,Guess,208.0,143.0,0.99
878,Crazytime,Woman,Guess,208.0,143.0,0.99
879,Crazytime,Woman,Guess,208.0,143.0,0.99
880,Crazytime,Woman,Guess,208.0,143.0,0.99
881,Crazytime,Woman,Guess,208.0,143.0,0.99
882,Crazytime,Woman,Guess,208.0,143.0,0.99
883,Crazytime,Woman,Guess,208.0,143.0,0.99
884,Crazytime,Woman,Guess,208.0,143.0,0.99
885,Crazytime,Woman,Guess,208.0,143.0,0.99
886,Crazytime,Woman,Guess,249.0,143.0,0.99
887,Crazytime,Woman,Guess,208.0,143.0,0.99
888,Crazytime,Woman,Guess,208.0,143.0,0.99
889,Crazytime,Woman,Guess,208.0,143.0,0.99
890,Crazytime,Woman,Guess,208.0,143.0,0.99
891,Crazytime,Woman,Guess,249.0,143.0,0.99
892,Crazytime,Woman,Guess,208.0,143.0,0.99
893,Crazytime,Woman,Guess,208.0,143.0,0.99
894,Crazytime,Woman,Guess,208.0,143.0,0.99
895,Crazytime,Woman,Guess,208.0,143.0,0.99
896,Crazytime,Woman,Guess,208.0,143.0,0.99
897,Crazytime,Woman,Guess,208.0,143.0,0.99
898,Crazytime,Woman,Guess,208.0,143.0,0.99
899,Crazytime,Woman,Guess,208.0,143.0,0.99
900,Crazytime,Woman,Guess,208.0,143.0,0.99
901,Crazytime,Woman,Guess,208.0,143.0,0.99
902,Crazytime,Woman,Guess,208.0,143.0,0.99
903,Crazytime,Woman,Guess,208.0,143.0,0.99
904,Crazytime,Woman,Guess,208.0,143.0,0.99
905,Crazytime,Woman,Guess,208.0,143.0,0.99
906,Crazytime,Woman,Guess,208.0,143.0,0.99
907,Crazytime,Woman,Guess,249.0,143.0,0.99
908,Crazytime,Woman,Guess,208.0,143.0,0.99
909,Crazytime,Woman,Guess,249.0,143.0,0.99
910,Crazytime,Woman,Guess,208.0,143.0,0.99
911,Crazytime,Woman,Guess,208.0,143.0,0.99
912,Crazytime,Woman,Guess,208.0,143.0,0.99
913,Crazytime,Woman,Guess,208.0,143.0,0.99
914,Crazytime,Woman,Guess,208.0,143.0,0.99
915,Crazytime,Woman,Guess,208.0,143.0,0.99
916,Crazytime,Woman,Guess,208.0,143.0,0.99
917,Crazytime,Woman,Guess,208.0,143.0,0.99
918,Crazytime,Woman,Guess,208.0,143.0,0.99
919,Crazytime,Woman,Guess,208.0,143.0,0.99
920,Crazytime,Woman,Guess,208.0,143.0,0.99
